"lat","lon","geometry","intersection","maria"
-89,122,c(122, -89),NA,FALSE
-89,123,c(123, -89),NA,FALSE
-89,124,c(124, -89),NA,FALSE
-89,125,c(125, -89),NA,FALSE
-89,126,c(126, -89),NA,FALSE
-89,127,c(127, -89),NA,FALSE
-89,128,c(128, -89),NA,FALSE
-89,129,c(129, -89),NA,FALSE
-89,130,c(130, -89),NA,FALSE
-89,131,c(131, -89),NA,FALSE
-89,132,c(132, -89),NA,FALSE
-89,133,c(133, -89),NA,FALSE
-89,134,c(134, -89),NA,FALSE
-89,135,c(135, -89),NA,FALSE
-89,136,c(136, -89),NA,FALSE
-89,137,c(137, -89),NA,FALSE
-89,138,c(138, -89),NA,FALSE
-89,139,c(139, -89),NA,FALSE
-89,140,c(140, -89),NA,FALSE
-89,141,c(141, -89),NA,FALSE
-89,142,c(142, -89),NA,FALSE
-89,143,c(143, -89),NA,FALSE
-89,144,c(144, -89),NA,FALSE
-89,145,c(145, -89),NA,FALSE
-89,146,c(146, -89),NA,FALSE
-89,147,c(147, -89),NA,FALSE
-89,148,c(148, -89),NA,FALSE
-89,149,c(149, -89),NA,FALSE
-89,150,c(150, -89),NA,FALSE
-89,151,c(151, -89),NA,FALSE
-89,152,c(152, -89),NA,FALSE
-89,153,c(153, -89),NA,FALSE
-89,154,c(154, -89),NA,FALSE
-89,155,c(155, -89),NA,FALSE
-89,156,c(156, -89),NA,FALSE
-89,157,c(157, -89),NA,FALSE
-89,158,c(158, -89),NA,FALSE
-89,159,c(159, -89),NA,FALSE
-89,160,c(160, -89),NA,FALSE
-89,161,c(161, -89),NA,FALSE
-89,162,c(162, -89),NA,FALSE
-89,163,c(163, -89),NA,FALSE
-89,164,c(164, -89),NA,FALSE
-89,165,c(165, -89),NA,FALSE
-89,166,c(166, -89),NA,FALSE
-89,167,c(167, -89),NA,FALSE
-89,168,c(168, -89),NA,FALSE
-89,169,c(169, -89),NA,FALSE
-89,170,c(170, -89),NA,FALSE
-89,171,c(171, -89),NA,FALSE
-89,172,c(172, -89),NA,FALSE
-89,173,c(173, -89),NA,FALSE
-89,174,c(174, -89),NA,FALSE
-89,175,c(175, -89),NA,FALSE
-89,176,c(176, -89),NA,FALSE
-89,177,c(177, -89),NA,FALSE
-89,178,c(178, -89),NA,FALSE
-89,179,c(179, -89),NA,FALSE
-89,180,c(180, -89),NA,FALSE
-88,-180,c(-180, -88),NA,FALSE
-88,-179,c(-179, -88),NA,FALSE
-88,-178,c(-178, -88),NA,FALSE
-88,-177,c(-177, -88),NA,FALSE
-88,-176,c(-176, -88),NA,FALSE
-88,-175,c(-175, -88),NA,FALSE
-88,-174,c(-174, -88),NA,FALSE
-88,-173,c(-173, -88),NA,FALSE
-88,-172,c(-172, -88),NA,FALSE
-88,-171,c(-171, -88),NA,FALSE
-88,-170,c(-170, -88),NA,FALSE
-88,-169,c(-169, -88),NA,FALSE
-88,-168,c(-168, -88),NA,FALSE
-88,-167,c(-167, -88),NA,FALSE
-88,-166,c(-166, -88),NA,FALSE
-88,-165,c(-165, -88),NA,FALSE
-88,-164,c(-164, -88),NA,FALSE
-88,-163,c(-163, -88),NA,FALSE
-88,-162,c(-162, -88),NA,FALSE
-88,-161,c(-161, -88),NA,FALSE
-88,-160,c(-160, -88),NA,FALSE
-88,-159,c(-159, -88),NA,FALSE
-88,-158,c(-158, -88),NA,FALSE
-88,-157,c(-157, -88),NA,FALSE
-88,-156,c(-156, -88),NA,FALSE
-88,-155,c(-155, -88),NA,FALSE
-88,-154,c(-154, -88),NA,FALSE
-88,-153,c(-153, -88),NA,FALSE
-88,-152,c(-152, -88),NA,FALSE
-88,-151,c(-151, -88),NA,FALSE
-88,-150,c(-150, -88),NA,FALSE
-88,-149,c(-149, -88),NA,FALSE
-88,-148,c(-148, -88),NA,FALSE
-88,-147,c(-147, -88),NA,FALSE
-88,-146,c(-146, -88),NA,FALSE
-88,-145,c(-145, -88),NA,FALSE
-88,-144,c(-144, -88),NA,FALSE
-88,-143,c(-143, -88),NA,FALSE
-88,-142,c(-142, -88),NA,FALSE
-88,-141,c(-141, -88),NA,FALSE
-88,-140,c(-140, -88),NA,FALSE
-88,-139,c(-139, -88),NA,FALSE
-88,-138,c(-138, -88),NA,FALSE
-88,-137,c(-137, -88),NA,FALSE
-88,-136,c(-136, -88),NA,FALSE
-88,-135,c(-135, -88),NA,FALSE
-88,-134,c(-134, -88),NA,FALSE
-88,-133,c(-133, -88),NA,FALSE
-88,-132,c(-132, -88),NA,FALSE
-88,-131,c(-131, -88),NA,FALSE
-88,-130,c(-130, -88),NA,FALSE
-88,-129,c(-129, -88),NA,FALSE
-88,-128,c(-128, -88),NA,FALSE
-88,-127,c(-127, -88),NA,FALSE
-88,-126,c(-126, -88),NA,FALSE
-88,-125,c(-125, -88),NA,FALSE
-88,-124,c(-124, -88),NA,FALSE
-88,-123,c(-123, -88),NA,FALSE
-88,-122,c(-122, -88),NA,FALSE
-88,-121,c(-121, -88),NA,FALSE
-88,-120,c(-120, -88),NA,FALSE
-88,-119,c(-119, -88),NA,FALSE
-88,-118,c(-118, -88),NA,FALSE
-88,-117,c(-117, -88),NA,FALSE
-88,-116,c(-116, -88),NA,FALSE
-88,-115,c(-115, -88),NA,FALSE
-88,-114,c(-114, -88),NA,FALSE
-88,-113,c(-113, -88),NA,FALSE
-88,-112,c(-112, -88),NA,FALSE
-88,-111,c(-111, -88),NA,FALSE
-88,-110,c(-110, -88),NA,FALSE
-88,-109,c(-109, -88),NA,FALSE
-88,-108,c(-108, -88),NA,FALSE
-88,-107,c(-107, -88),NA,FALSE
-88,-106,c(-106, -88),NA,FALSE
-88,-105,c(-105, -88),NA,FALSE
-88,-104,c(-104, -88),NA,FALSE
-88,-103,c(-103, -88),NA,FALSE
-88,-102,c(-102, -88),NA,FALSE
-88,-101,c(-101, -88),NA,FALSE
-88,-100,c(-100, -88),NA,FALSE
-88,-99,c(-99, -88),NA,FALSE
-88,-98,c(-98, -88),NA,FALSE
-88,-97,c(-97, -88),NA,FALSE
-88,-96,c(-96, -88),NA,FALSE
-88,-95,c(-95, -88),NA,FALSE
-88,-94,c(-94, -88),NA,FALSE
-88,-93,c(-93, -88),NA,FALSE
-88,-92,c(-92, -88),NA,FALSE
-88,-91,c(-91, -88),NA,FALSE
-88,-90,c(-90, -88),NA,FALSE
-88,-89,c(-89, -88),NA,FALSE
-88,-88,c(-88, -88),NA,FALSE
-88,-87,c(-87, -88),NA,FALSE
-88,-86,c(-86, -88),NA,FALSE
-88,-85,c(-85, -88),NA,FALSE
-88,-84,c(-84, -88),NA,FALSE
-88,-83,c(-83, -88),NA,FALSE
-88,-82,c(-82, -88),NA,FALSE
-88,-81,c(-81, -88),NA,FALSE
-88,-80,c(-80, -88),NA,FALSE
-88,-79,c(-79, -88),NA,FALSE
-88,-78,c(-78, -88),NA,FALSE
-88,-77,c(-77, -88),NA,FALSE
-88,-76,c(-76, -88),NA,FALSE
-88,-75,c(-75, -88),NA,FALSE
-88,-74,c(-74, -88),NA,FALSE
-88,-73,c(-73, -88),NA,FALSE
-88,-72,c(-72, -88),NA,FALSE
-88,-71,c(-71, -88),NA,FALSE
-88,-70,c(-70, -88),NA,FALSE
-88,-69,c(-69, -88),NA,FALSE
-88,-68,c(-68, -88),NA,FALSE
-88,-67,c(-67, -88),NA,FALSE
-88,-66,c(-66, -88),NA,FALSE
-88,-65,c(-65, -88),NA,FALSE
-88,-64,c(-64, -88),NA,FALSE
-88,-63,c(-63, -88),NA,FALSE
-88,-62,c(-62, -88),NA,FALSE
-88,-61,c(-61, -88),NA,FALSE
-88,-60,c(-60, -88),NA,FALSE
-88,-59,c(-59, -88),NA,FALSE
-88,-58,c(-58, -88),NA,FALSE
-88,-57,c(-57, -88),NA,FALSE
-88,-56,c(-56, -88),NA,FALSE
-88,-55,c(-55, -88),NA,FALSE
-88,-54,c(-54, -88),NA,FALSE
-88,-53,c(-53, -88),NA,FALSE
-88,-52,c(-52, -88),NA,FALSE
-88,-51,c(-51, -88),NA,FALSE
-88,-50,c(-50, -88),NA,FALSE
-88,-49,c(-49, -88),NA,FALSE
-88,-48,c(-48, -88),NA,FALSE
-88,-47,c(-47, -88),NA,FALSE
-88,-46,c(-46, -88),NA,FALSE
-88,-45,c(-45, -88),NA,FALSE
-88,-44,c(-44, -88),NA,FALSE
-88,-43,c(-43, -88),NA,FALSE
-88,-42,c(-42, -88),NA,FALSE
-88,-41,c(-41, -88),NA,FALSE
-88,-40,c(-40, -88),NA,FALSE
-88,-39,c(-39, -88),NA,FALSE
-88,-38,c(-38, -88),NA,FALSE
-88,-37,c(-37, -88),NA,FALSE
-88,-36,c(-36, -88),NA,FALSE
-88,-35,c(-35, -88),NA,FALSE
-88,-34,c(-34, -88),NA,FALSE
-88,-33,c(-33, -88),NA,FALSE
-88,-32,c(-32, -88),NA,FALSE
-88,-31,c(-31, -88),NA,FALSE
-88,-30,c(-30, -88),NA,FALSE
-88,-29,c(-29, -88),NA,FALSE
-88,-28,c(-28, -88),NA,FALSE
-88,-27,c(-27, -88),NA,FALSE
-88,-26,c(-26, -88),NA,FALSE
-88,-25,c(-25, -88),NA,FALSE
-88,-24,c(-24, -88),NA,FALSE
-88,-23,c(-23, -88),NA,FALSE
-88,-22,c(-22, -88),NA,FALSE
-88,-21,c(-21, -88),NA,FALSE
-88,-20,c(-20, -88),NA,FALSE
-88,-19,c(-19, -88),NA,FALSE
-88,-18,c(-18, -88),NA,FALSE
-88,-17,c(-17, -88),NA,FALSE
-88,-16,c(-16, -88),NA,FALSE
-88,-15,c(-15, -88),NA,FALSE
-88,-14,c(-14, -88),NA,FALSE
-88,-13,c(-13, -88),NA,FALSE
-88,-12,c(-12, -88),NA,FALSE
-88,-11,c(-11, -88),NA,FALSE
-88,-10,c(-10, -88),NA,FALSE
-88,-9,c(-9, -88),NA,FALSE
-88,-8,c(-8, -88),NA,FALSE
-88,-7,c(-7, -88),NA,FALSE
-88,-6,c(-6, -88),NA,FALSE
-88,-5,c(-5, -88),NA,FALSE
-88,-4,c(-4, -88),NA,FALSE
-88,-3,c(-3, -88),NA,FALSE
-88,-2,c(-2, -88),NA,FALSE
-88,-1,c(-1, -88),NA,FALSE
-88,0,c(0, -88),NA,FALSE
-88,1,c(1, -88),NA,FALSE
-88,2,c(2, -88),NA,FALSE
-88,3,c(3, -88),NA,FALSE
-88,4,c(4, -88),NA,FALSE
-88,5,c(5, -88),NA,FALSE
-88,6,c(6, -88),NA,FALSE
-88,7,c(7, -88),NA,FALSE
-88,8,c(8, -88),NA,FALSE
-88,9,c(9, -88),NA,FALSE
-88,10,c(10, -88),NA,FALSE
-88,11,c(11, -88),NA,FALSE
-88,12,c(12, -88),NA,FALSE
-88,13,c(13, -88),NA,FALSE
-88,14,c(14, -88),NA,FALSE
-88,15,c(15, -88),NA,FALSE
-88,16,c(16, -88),NA,FALSE
-88,17,c(17, -88),NA,FALSE
-88,18,c(18, -88),NA,FALSE
-88,19,c(19, -88),NA,FALSE
-88,20,c(20, -88),NA,FALSE
-88,21,c(21, -88),NA,FALSE
-88,22,c(22, -88),NA,FALSE
-88,23,c(23, -88),NA,FALSE
-88,24,c(24, -88),NA,FALSE
-88,25,c(25, -88),NA,FALSE
-88,26,c(26, -88),NA,FALSE
-88,27,c(27, -88),NA,FALSE
-88,28,c(28, -88),NA,FALSE
-88,29,c(29, -88),NA,FALSE
-88,30,c(30, -88),NA,FALSE
-88,31,c(31, -88),NA,FALSE
-88,32,c(32, -88),NA,FALSE
-88,33,c(33, -88),NA,FALSE
-88,34,c(34, -88),NA,FALSE
-88,35,c(35, -88),NA,FALSE
-88,36,c(36, -88),NA,FALSE
-88,37,c(37, -88),NA,FALSE
-88,38,c(38, -88),NA,FALSE
-88,39,c(39, -88),NA,FALSE
-88,40,c(40, -88),NA,FALSE
-88,41,c(41, -88),NA,FALSE
-88,42,c(42, -88),NA,FALSE
-88,43,c(43, -88),NA,FALSE
-88,44,c(44, -88),NA,FALSE
-88,45,c(45, -88),NA,FALSE
-88,46,c(46, -88),NA,FALSE
-88,47,c(47, -88),NA,FALSE
-88,48,c(48, -88),NA,FALSE
-88,49,c(49, -88),NA,FALSE
-88,50,c(50, -88),NA,FALSE
-88,51,c(51, -88),NA,FALSE
-88,52,c(52, -88),NA,FALSE
-88,53,c(53, -88),NA,FALSE
-88,54,c(54, -88),NA,FALSE
-88,55,c(55, -88),NA,FALSE
-88,56,c(56, -88),NA,FALSE
-88,57,c(57, -88),NA,FALSE
-88,58,c(58, -88),NA,FALSE
-88,59,c(59, -88),NA,FALSE
-88,60,c(60, -88),NA,FALSE
-88,61,c(61, -88),NA,FALSE
-88,62,c(62, -88),NA,FALSE
-88,63,c(63, -88),NA,FALSE
-88,64,c(64, -88),NA,FALSE
-88,65,c(65, -88),NA,FALSE
-88,66,c(66, -88),NA,FALSE
-88,67,c(67, -88),NA,FALSE
-88,68,c(68, -88),NA,FALSE
-88,69,c(69, -88),NA,FALSE
-88,70,c(70, -88),NA,FALSE
-88,71,c(71, -88),NA,FALSE
-88,72,c(72, -88),NA,FALSE
-88,73,c(73, -88),NA,FALSE
-88,74,c(74, -88),NA,FALSE
-88,75,c(75, -88),NA,FALSE
-88,76,c(76, -88),NA,FALSE
-88,77,c(77, -88),NA,FALSE
-88,78,c(78, -88),NA,FALSE
-88,79,c(79, -88),NA,FALSE
-88,80,c(80, -88),NA,FALSE
-88,81,c(81, -88),NA,FALSE
-88,82,c(82, -88),NA,FALSE
-88,83,c(83, -88),NA,FALSE
-88,84,c(84, -88),NA,FALSE
-88,85,c(85, -88),NA,FALSE
-88,86,c(86, -88),NA,FALSE
-88,87,c(87, -88),NA,FALSE
-88,88,c(88, -88),NA,FALSE
-88,89,c(89, -88),NA,FALSE
-88,90,c(90, -88),NA,FALSE
-88,91,c(91, -88),NA,FALSE
-88,92,c(92, -88),NA,FALSE
-88,93,c(93, -88),NA,FALSE
-88,94,c(94, -88),NA,FALSE
-88,95,c(95, -88),NA,FALSE
-88,96,c(96, -88),NA,FALSE
-88,97,c(97, -88),NA,FALSE
-88,98,c(98, -88),NA,FALSE
-88,99,c(99, -88),NA,FALSE
-88,100,c(100, -88),NA,FALSE
-88,101,c(101, -88),NA,FALSE
-88,102,c(102, -88),NA,FALSE
-88,103,c(103, -88),NA,FALSE
-88,104,c(104, -88),NA,FALSE
-88,105,c(105, -88),NA,FALSE
-88,106,c(106, -88),NA,FALSE
-88,107,c(107, -88),NA,FALSE
-88,108,c(108, -88),NA,FALSE
-88,109,c(109, -88),NA,FALSE
-88,110,c(110, -88),NA,FALSE
-88,111,c(111, -88),NA,FALSE
-88,112,c(112, -88),NA,FALSE
-88,113,c(113, -88),NA,FALSE
-88,114,c(114, -88),NA,FALSE
-88,115,c(115, -88),NA,FALSE
-88,116,c(116, -88),NA,FALSE
-88,117,c(117, -88),NA,FALSE
-88,118,c(118, -88),NA,FALSE
-88,119,c(119, -88),NA,FALSE
-88,120,c(120, -88),NA,FALSE
-88,121,c(121, -88),NA,FALSE
-88,122,c(122, -88),NA,FALSE
-88,123,c(123, -88),NA,FALSE
-88,124,c(124, -88),NA,FALSE
-88,125,c(125, -88),NA,FALSE
-88,126,c(126, -88),NA,FALSE
-88,127,c(127, -88),NA,FALSE
-88,128,c(128, -88),NA,FALSE
-88,129,c(129, -88),NA,FALSE
-88,130,c(130, -88),NA,FALSE
-88,131,c(131, -88),NA,FALSE
-88,132,c(132, -88),NA,FALSE
-88,133,c(133, -88),NA,FALSE
-88,134,c(134, -88),NA,FALSE
-88,135,c(135, -88),NA,FALSE
-88,136,c(136, -88),NA,FALSE
-88,137,c(137, -88),NA,FALSE
-88,138,c(138, -88),NA,FALSE
-88,139,c(139, -88),NA,FALSE
-88,140,c(140, -88),NA,FALSE
-88,141,c(141, -88),NA,FALSE
-88,142,c(142, -88),NA,FALSE
-88,143,c(143, -88),NA,FALSE
-88,144,c(144, -88),NA,FALSE
-88,145,c(145, -88),NA,FALSE
-88,146,c(146, -88),NA,FALSE
-88,147,c(147, -88),NA,FALSE
-88,148,c(148, -88),NA,FALSE
-88,149,c(149, -88),NA,FALSE
-88,150,c(150, -88),NA,FALSE
-88,151,c(151, -88),NA,FALSE
-88,152,c(152, -88),NA,FALSE
-88,153,c(153, -88),NA,FALSE
-88,154,c(154, -88),NA,FALSE
-88,155,c(155, -88),NA,FALSE
-88,156,c(156, -88),NA,FALSE
-88,157,c(157, -88),NA,FALSE
-88,158,c(158, -88),NA,FALSE
-88,159,c(159, -88),NA,FALSE
-88,160,c(160, -88),NA,FALSE
-88,161,c(161, -88),NA,FALSE
-88,162,c(162, -88),NA,FALSE
-88,163,c(163, -88),NA,FALSE
-88,164,c(164, -88),NA,FALSE
-88,165,c(165, -88),NA,FALSE
-88,166,c(166, -88),NA,FALSE
-88,167,c(167, -88),NA,FALSE
-88,168,c(168, -88),NA,FALSE
-88,169,c(169, -88),NA,FALSE
-88,170,c(170, -88),NA,FALSE
-88,171,c(171, -88),NA,FALSE
-88,172,c(172, -88),NA,FALSE
-88,173,c(173, -88),NA,FALSE
-88,174,c(174, -88),NA,FALSE
-88,175,c(175, -88),NA,FALSE
-88,176,c(176, -88),NA,FALSE
-88,177,c(177, -88),NA,FALSE
-88,178,c(178, -88),NA,FALSE
-88,179,c(179, -88),NA,FALSE
-88,180,c(180, -88),NA,FALSE
-87,-180,c(-180, -87),NA,FALSE
-87,-179,c(-179, -87),NA,FALSE
-87,-178,c(-178, -87),NA,FALSE
-87,-177,c(-177, -87),NA,FALSE
-87,-176,c(-176, -87),NA,FALSE
-87,-175,c(-175, -87),NA,FALSE
-87,-174,c(-174, -87),NA,FALSE
-87,-173,c(-173, -87),NA,FALSE
-87,-172,c(-172, -87),NA,FALSE
-87,-171,c(-171, -87),NA,FALSE
-87,-170,c(-170, -87),NA,FALSE
-87,-169,c(-169, -87),NA,FALSE
-87,-168,c(-168, -87),NA,FALSE
-87,-167,c(-167, -87),NA,FALSE
-87,-166,c(-166, -87),NA,FALSE
-87,-165,c(-165, -87),NA,FALSE
-87,-164,c(-164, -87),NA,FALSE
-87,-163,c(-163, -87),NA,FALSE
-87,-162,c(-162, -87),NA,FALSE
-87,-161,c(-161, -87),NA,FALSE
-87,-160,c(-160, -87),NA,FALSE
-87,-159,c(-159, -87),NA,FALSE
-87,-158,c(-158, -87),NA,FALSE
-87,-157,c(-157, -87),NA,FALSE
-87,-156,c(-156, -87),NA,FALSE
-87,-155,c(-155, -87),NA,FALSE
-87,-154,c(-154, -87),NA,FALSE
-87,-153,c(-153, -87),NA,FALSE
-87,-152,c(-152, -87),NA,FALSE
-87,-151,c(-151, -87),NA,FALSE
-87,-150,c(-150, -87),NA,FALSE
-87,-149,c(-149, -87),NA,FALSE
-87,-148,c(-148, -87),NA,FALSE
-87,-147,c(-147, -87),NA,FALSE
-87,-146,c(-146, -87),NA,FALSE
-87,-145,c(-145, -87),NA,FALSE
-87,-144,c(-144, -87),NA,FALSE
-87,-143,c(-143, -87),NA,FALSE
-87,-142,c(-142, -87),NA,FALSE
-87,-141,c(-141, -87),NA,FALSE
-87,-140,c(-140, -87),NA,FALSE
-87,-139,c(-139, -87),NA,FALSE
-87,-138,c(-138, -87),NA,FALSE
-87,-137,c(-137, -87),NA,FALSE
-87,-136,c(-136, -87),NA,FALSE
-87,-135,c(-135, -87),NA,FALSE
-87,-134,c(-134, -87),NA,FALSE
-87,-133,c(-133, -87),NA,FALSE
-87,-132,c(-132, -87),NA,FALSE
-87,-131,c(-131, -87),NA,FALSE
-87,-130,c(-130, -87),NA,FALSE
-87,-129,c(-129, -87),NA,FALSE
-87,-128,c(-128, -87),NA,FALSE
-87,-127,c(-127, -87),NA,FALSE
-87,-126,c(-126, -87),NA,FALSE
-87,-125,c(-125, -87),NA,FALSE
-87,-124,c(-124, -87),NA,FALSE
-87,-123,c(-123, -87),NA,FALSE
-87,-122,c(-122, -87),NA,FALSE
-87,-121,c(-121, -87),NA,FALSE
-87,-120,c(-120, -87),NA,FALSE
-87,-119,c(-119, -87),NA,FALSE
-87,-118,c(-118, -87),NA,FALSE
-87,-117,c(-117, -87),NA,FALSE
-87,-116,c(-116, -87),NA,FALSE
-87,-115,c(-115, -87),NA,FALSE
-87,-114,c(-114, -87),NA,FALSE
-87,-113,c(-113, -87),NA,FALSE
-87,-112,c(-112, -87),NA,FALSE
-87,-111,c(-111, -87),NA,FALSE
-87,-110,c(-110, -87),NA,FALSE
-87,-109,c(-109, -87),NA,FALSE
-87,-108,c(-108, -87),NA,FALSE
-87,-107,c(-107, -87),NA,FALSE
-87,-106,c(-106, -87),NA,FALSE
-87,-105,c(-105, -87),NA,FALSE
-87,-104,c(-104, -87),NA,FALSE
-87,-103,c(-103, -87),NA,FALSE
-87,-102,c(-102, -87),NA,FALSE
-87,-101,c(-101, -87),NA,FALSE
-87,-100,c(-100, -87),NA,FALSE
-87,-99,c(-99, -87),NA,FALSE
-87,-98,c(-98, -87),NA,FALSE
-87,-97,c(-97, -87),NA,FALSE
-87,-96,c(-96, -87),NA,FALSE
-87,-95,c(-95, -87),NA,FALSE
-87,-94,c(-94, -87),NA,FALSE
-87,-93,c(-93, -87),NA,FALSE
-87,-92,c(-92, -87),NA,FALSE
-87,-91,c(-91, -87),NA,FALSE
-87,-90,c(-90, -87),NA,FALSE
-87,-89,c(-89, -87),NA,FALSE
-87,-88,c(-88, -87),NA,FALSE
-87,-87,c(-87, -87),NA,FALSE
-87,-86,c(-86, -87),NA,FALSE
-87,-85,c(-85, -87),NA,FALSE
-87,-84,c(-84, -87),NA,FALSE
-87,-83,c(-83, -87),NA,FALSE
-87,-82,c(-82, -87),NA,FALSE
-87,-81,c(-81, -87),NA,FALSE
-87,-80,c(-80, -87),NA,FALSE
-87,-79,c(-79, -87),NA,FALSE
-87,-78,c(-78, -87),NA,FALSE
-87,-77,c(-77, -87),NA,FALSE
-87,-76,c(-76, -87),NA,FALSE
-87,-75,c(-75, -87),NA,FALSE
-87,-74,c(-74, -87),NA,FALSE
-87,-73,c(-73, -87),NA,FALSE
-87,-72,c(-72, -87),NA,FALSE
-87,-71,c(-71, -87),NA,FALSE
-87,-70,c(-70, -87),NA,FALSE
-87,-69,c(-69, -87),NA,FALSE
-87,-68,c(-68, -87),NA,FALSE
-87,-67,c(-67, -87),NA,FALSE
-87,-66,c(-66, -87),NA,FALSE
-87,-65,c(-65, -87),NA,FALSE
-87,-64,c(-64, -87),NA,FALSE
-87,-63,c(-63, -87),NA,FALSE
-87,-62,c(-62, -87),NA,FALSE
-87,-61,c(-61, -87),NA,FALSE
-87,-60,c(-60, -87),NA,FALSE
-87,-59,c(-59, -87),NA,FALSE
-87,-58,c(-58, -87),NA,FALSE
-87,-57,c(-57, -87),NA,FALSE
-87,-56,c(-56, -87),NA,FALSE
-87,-55,c(-55, -87),NA,FALSE
-87,-54,c(-54, -87),NA,FALSE
-87,-53,c(-53, -87),NA,FALSE
-87,-52,c(-52, -87),NA,FALSE
-87,-51,c(-51, -87),NA,FALSE
-87,-50,c(-50, -87),NA,FALSE
-87,-49,c(-49, -87),NA,FALSE
-87,-48,c(-48, -87),NA,FALSE
-87,-47,c(-47, -87),NA,FALSE
-87,-46,c(-46, -87),NA,FALSE
-87,-45,c(-45, -87),NA,FALSE
-87,-44,c(-44, -87),NA,FALSE
-87,-43,c(-43, -87),NA,FALSE
-87,-42,c(-42, -87),NA,FALSE
-87,-41,c(-41, -87),NA,FALSE
-87,-40,c(-40, -87),NA,FALSE
-87,-39,c(-39, -87),NA,FALSE
-87,-38,c(-38, -87),NA,FALSE
-87,-37,c(-37, -87),NA,FALSE
-87,-36,c(-36, -87),NA,FALSE
-87,-35,c(-35, -87),NA,FALSE
-87,-34,c(-34, -87),NA,FALSE
-87,-33,c(-33, -87),NA,FALSE
-87,-32,c(-32, -87),NA,FALSE
-87,-31,c(-31, -87),NA,FALSE
-87,-30,c(-30, -87),NA,FALSE
-87,-29,c(-29, -87),NA,FALSE
-87,-28,c(-28, -87),NA,FALSE
-87,-27,c(-27, -87),NA,FALSE
-87,-26,c(-26, -87),NA,FALSE
-87,-25,c(-25, -87),NA,FALSE
-87,-24,c(-24, -87),NA,FALSE
-87,-23,c(-23, -87),NA,FALSE
-87,-22,c(-22, -87),NA,FALSE
-87,-21,c(-21, -87),NA,FALSE
-87,-20,c(-20, -87),NA,FALSE
-87,-19,c(-19, -87),NA,FALSE
-87,-18,c(-18, -87),NA,FALSE
-87,-17,c(-17, -87),NA,FALSE
-87,-16,c(-16, -87),NA,FALSE
-87,-15,c(-15, -87),NA,FALSE
-87,-14,c(-14, -87),NA,FALSE
-87,-13,c(-13, -87),NA,FALSE
-87,-12,c(-12, -87),NA,FALSE
-87,-11,c(-11, -87),NA,FALSE
-87,-10,c(-10, -87),NA,FALSE
-87,-9,c(-9, -87),NA,FALSE
-87,-8,c(-8, -87),NA,FALSE
-87,-7,c(-7, -87),NA,FALSE
-87,-6,c(-6, -87),NA,FALSE
-87,-5,c(-5, -87),NA,FALSE
-87,-4,c(-4, -87),NA,FALSE
-87,-3,c(-3, -87),NA,FALSE
-87,-2,c(-2, -87),NA,FALSE
-87,-1,c(-1, -87),NA,FALSE
-87,0,c(0, -87),NA,FALSE
-87,1,c(1, -87),NA,FALSE
-87,2,c(2, -87),NA,FALSE
-87,3,c(3, -87),NA,FALSE
-87,4,c(4, -87),NA,FALSE
-87,5,c(5, -87),NA,FALSE
-87,6,c(6, -87),NA,FALSE
-87,7,c(7, -87),NA,FALSE
-87,8,c(8, -87),NA,FALSE
-87,9,c(9, -87),NA,FALSE
-87,10,c(10, -87),NA,FALSE
-87,11,c(11, -87),NA,FALSE
-87,12,c(12, -87),NA,FALSE
-87,13,c(13, -87),NA,FALSE
-87,14,c(14, -87),NA,FALSE
-87,15,c(15, -87),NA,FALSE
-87,16,c(16, -87),NA,FALSE
-87,17,c(17, -87),NA,FALSE
-87,18,c(18, -87),NA,FALSE
-87,19,c(19, -87),NA,FALSE
-87,20,c(20, -87),NA,FALSE
-87,21,c(21, -87),NA,FALSE
-87,22,c(22, -87),NA,FALSE
-87,23,c(23, -87),NA,FALSE
-87,24,c(24, -87),NA,FALSE
-87,25,c(25, -87),NA,FALSE
-87,26,c(26, -87),NA,FALSE
-87,27,c(27, -87),NA,FALSE
-87,28,c(28, -87),NA,FALSE
-87,29,c(29, -87),NA,FALSE
-87,30,c(30, -87),NA,FALSE
-87,31,c(31, -87),NA,FALSE
-87,32,c(32, -87),NA,FALSE
-87,33,c(33, -87),NA,FALSE
-87,34,c(34, -87),NA,FALSE
-87,35,c(35, -87),NA,FALSE
-87,36,c(36, -87),NA,FALSE
-87,37,c(37, -87),NA,FALSE
-87,38,c(38, -87),NA,FALSE
-87,39,c(39, -87),NA,FALSE
-87,40,c(40, -87),NA,FALSE
-87,41,c(41, -87),NA,FALSE
-87,42,c(42, -87),NA,FALSE
-87,43,c(43, -87),NA,FALSE
-87,44,c(44, -87),NA,FALSE
-87,45,c(45, -87),NA,FALSE
-87,46,c(46, -87),NA,FALSE
-87,47,c(47, -87),NA,FALSE
-87,48,c(48, -87),NA,FALSE
-87,49,c(49, -87),NA,FALSE
-87,50,c(50, -87),NA,FALSE
-87,51,c(51, -87),NA,FALSE
-87,52,c(52, -87),NA,FALSE
-87,53,c(53, -87),NA,FALSE
-87,54,c(54, -87),NA,FALSE
-87,55,c(55, -87),NA,FALSE
-87,56,c(56, -87),NA,FALSE
-87,57,c(57, -87),NA,FALSE
-87,58,c(58, -87),NA,FALSE
-87,59,c(59, -87),NA,FALSE
-87,60,c(60, -87),NA,FALSE
-87,61,c(61, -87),NA,FALSE
-87,62,c(62, -87),NA,FALSE
